CVE_ID,dependents,upstream_GAV,severity,cvss,CWE,Link Presence,stars_count_at_commit,commits_count_at_commit,rq1_reporting,upstream_GA,rq2_class,pattern,in_analysis
CVE-2014-3709,2,org.keycloak:keycloak-services:1.0.2.Final,Medium,6.8,CWE-352,no links,66.0,2296.0,Silent,org.keycloak:keycloak-services,,,False
CVE-2014-4172,12,org.jasig.cas.client:cas-client-core:3.2.1,High,7.5,CWE-74,no links,49.0,444.0,Silent,org.jasig.cas.client:cas-client-core,,,False
CVE-2014-6439,37,org.elasticsearch:elasticsearch:1.3.2,Medium,4.3,CWE-79,contains links,7043.0,10405.0,Transparent,org.elasticsearch:elasticsearch,Transparent,T1,True
CVE-2014-7808,15,org.apache.wicket:wicket-core:1.5.8,Medium,5.0,CWE-310,no links,196.0,18305.0,Silent,org.apache.wicket:wicket-core,,,False
CVE-2014-7810,13,org.apache.tomcat:jasper:6.0.29,Medium,5.0,CWE-284,contains links,269.0,13951.0,Transparent,org.apache.tomcat:jasper,,,False
CVE-2014-7816,10,io.undertow:undertow-core:1.0.15.Final,Medium,5.0,CWE-22,no links,426.0,2605.0,Silent,io.undertow:undertow-core,,,False
CVE-2014-7839,47,org.jboss.resteasy:resteasy-jaxrs:3.0.10.Final,Medium,6.4,CWE-20,no links,206.0,2571.0,Silent,org.jboss.resteasy:resteasy-jaxrs,Silent,S3,True
CVE-2014-8114,1,org.uberfire:uberfire-server:0.3.1.Final,Medium,6.8,CWE-264,no links,33.0,1706.0,Silent,org.uberfire:uberfire-server,,,False
CVE-2014-8122,1,org.jboss.weld:weld-core-impl:3.0.0.Alpha2,Medium,4.3,CWE-362,no links,164.0,6318.0,Silent,org.jboss.weld:weld-core-impl,,,False
CVE-2014-8125,27,org.drools:drools-core:6.0.0.CR1,High,7.5,,no links,291.0,11561.0,Silent,org.drools:drools-core,,,False
CVE-2014-8152,6,org.apache.santuario:xmlsec:2.0.1,Medium,5.0,CWE-254,contains links,1.0,2433.0,Transparent,org.apache.santuario:xmlsec,,,False
CVE-2014-9527,15,org.apache.poi:poi-scratchpad:3.9,Medium,5.0,CWE-399,contains links,52.0,5919.0,Transparent,org.apache.poi:poi-scratchpad,,,False
CVE-2014-9970,26,org.jasypt:jasypt:1.9.0,Medium,5.0,CWE-200,contains links,0.0,416.0,Transparent,org.jasypt:jasypt,,,False
CVE-2015-0201,8,org.springframework:spring-websocket:4.1.4.RELEASE,Medium,5.0,CWE-254,no links,3825.0,9585.0,Silent,org.springframework:spring-websocket,,,False
CVE-2015-0225,11,org.apache.cassandra:cassandra-all:2.0.9,High,7.5,CWE-77,no links,1723.0,16338.0,Silent,org.apache.cassandra:cassandra-all,,,False
CVE-2015-0263,13,org.apache.camel:camel-core:2.14.0,Medium,5.0,,no links,330.0,19071.0,Silent,org.apache.camel:camel-core,Silent,S1,True
CVE-2015-0264,28,org.apache.camel:camel-core:2.13.2,Medium,5.0,,contains links,330.0,19070.0,Transparent,org.apache.camel:camel-core,Transparent,T1,True
CVE-2015-0886,96,org.mindrot:jbcrypt:0.3m,Medium,5.0,CWE-190,no links,44.0,2.0,Silent,org.mindrot:jbcrypt,Silent,S1,True
CVE-2015-0899,31,struts:struts:1.2.9,Medium,5.0,CWE-20,contains links,0.0,4252.0,Transparent,struts:struts,Silent,S1,True
CVE-2015-1169,1,org.jasig.cas:cas-server-support-ldap:3.5.2,High,7.5,CWE-74,contains links,442.0,2529.0,Transparent,org.jasig.cas:cas-server-support-ldap,,,False
CVE-2015-1427,44,org.elasticsearch:elasticsearch:1.4.0,High,7.5,CWE-284,no links,8581.0,12600.0,Silent,org.elasticsearch:elasticsearch,Silent,S2,True
CVE-2015-1776,47,org.apache.hadoop:hadoop-mapreduce-client-core:2.6.0,Low,2.1,CWE-200,no links,525.0,10883.0,Silent,org.apache.hadoop:hadoop-mapreduce-client-core,Silent,S1,True
CVE-2015-1832,58,org.apache.derby:derby:10.11.1.1,Medium,6.4,CWE-399;CWE-611,contains links,40.0,8032.0,Transparent,org.apache.derby:derby,,,False
CVE-2015-1833,3,org.apache.jackrabbit:jackrabbit-webdav:2.4.4,Medium,6.4,CWE-20,contains links,58.0,8052.0,Transparent,org.apache.jackrabbit:jackrabbit-webdav,,,False
CVE-2015-1836,11,org.apache.hbase:hbase-client:1.0.0,High,7.5,CWE-284,no links,240.0,10478.0,Silent,org.apache.hbase:hbase-client,,,False
CVE-2015-2080,1,org.eclipse.jetty:jetty-http:9.3.0.M1,Medium,5.0,CWE-200,no links,365.0,10456.0,Silent,org.eclipse.jetty:jetty-http,,,False
CVE-2015-2156,10,io.netty:netty-codec-http:4.1.0.Beta4,Medium,4.3,CWE-20,no links,3999.0,6561.0,Silent,io.netty:netty-codec-http,,,False
CVE-2015-2351,66,org.opencms:opencms-core:8.0.1,Medium,4.3,CWE-79,no links,151.0,19102.0,Silent,org.opencms:opencms-core,,,False
CVE-2015-2944,20,org.apache.sling:org.apache.sling.api:2.1.0,Medium,4.3,CWE-79,contains links,,,Transparent,org.apache.sling:org.apache.sling.api,,,False
CVE-2015-3158,1,org.picketlink:picketlink-tomcat-common:2.7.0.Final,Medium,4.0,CWE-264,no links,1.0,495.0,Silent,org.picketlink:picketlink-tomcat-common,,,False
CVE-2015-3192,101,org.springframework:spring-web:4.1.6.RELEASE,Medium,4.3,CWE-119,no links,5009.0,10599.0,Silent,org.springframework:spring-web,Silent,S1,True
CVE-2015-3198,10,io.undertow:undertow-core:1.1.0.Final,Medium,5.0,CWE-200,no links,600.0,2973.0,Silent,io.undertow:undertow-core,,,False
CVE-2015-3208,1,org.hornetq:hornetq-selector:2.5.0.Beta1,Unknown,,,no links,0.0,680.0,Silent,org.hornetq:hornetq-selector,,,False
CVE-2015-3269,5,org.apache.flex.blazeds:flex-messaging-core:4.7.0,Medium,5.0,CWE-200,no links,8.0,42.0,Silent,org.apache.flex.blazeds:flex-messaging-core,,,False
CVE-2015-4165,44,org.elasticsearch:elasticsearch:1.5.2,Medium,6.0,CWE-264,contains links,9869.0,14868.0,Transparent,org.elasticsearch:elasticsearch,,,False
CVE-2015-4852,349,org.apache.commons:commons-collections4:4.0,High,7.5,CWE-77,contains links,91.0,2806.0,Transparent,org.apache.commons:commons-collections4,,,False
CVE-2015-5211,7,org.springframework:spring-websocket:4.1.5.RELEASE,Critical,9.3,CWE-552,no links,5697.0,11193.0,Silent,org.springframework:spring-websocket,,,False
CVE-2015-5254,3,org.apache.activemq:activemq-client:5.8.0,High,7.5,CWE-20,contains links,300.0,8918.0,Transparent,org.apache.activemq:activemq-client,,,False
CVE-2015-5255,5,org.apache.flex.blazeds:flex-messaging-core:4.7.1,Medium,4.3,CWE-20,no links,10.0,62.0,Silent,org.apache.flex.blazeds:flex-messaging-core,,,False
CVE-2015-5258,10,org.springframework.social:spring-social-core:1.1.2.RELEASE,Medium,6.8,CWE-352,no links,372.0,1641.0,Silent,org.springframework.social:spring-social-core,,,False
CVE-2015-5262,255,org.apache.httpcomponents:httpclient:4.3.5,Medium,4.3,CWE-399,contains links,57.0,2214.0,Transparent,org.apache.httpcomponents:httpclient,,,False
CVE-2015-5345,5,org.apache.tomcat:tomcat-catalina:9.0.0.M1,Medium,5.0,CWE-22,contains links,25.0,14630.0,Transparent,org.apache.tomcat:tomcat-catalina,,,False
CVE-2015-5346,5,org.apache.tomcat:tomcat-catalina:9.0.0.M1,Medium,6.8,,contains links,591.0,16433.0,Transparent,org.apache.tomcat:tomcat-catalina,,,False
CVE-2015-5347,20,org.apache.wicket:wicket-extensions:1.4.17,Medium,4.3,CWE-79,no links,240.0,19010.0,Silent,org.apache.wicket:wicket-extensions,,,False
CVE-2015-5377,44,org.elasticsearch:elasticsearch:1.5.2,High,7.5,CWE-74,no links,10433.0,16000.0,Silent,org.elasticsearch:elasticsearch,,,False
CVE-2015-5531,44,org.elasticsearch:elasticsearch:1.5.2,Medium,5.0,CWE-22,no links,10453.0,16061.0,Silent,org.elasticsearch:elasticsearch,Silent,S1,True
CVE-2015-6524,1,org.apache.activemq:activemq-jaas:5.5.1,Medium,5.0,CWE-255,contains links,165.0,8237.0,Transparent,org.apache.activemq:activemq-jaas,,,False
CVE-2015-6644,12,org.bouncycastle:bcprov-ext-jdk15on:1.54,Medium,4.3,CWE-200,no links,214.0,2566.0,Silent,org.bouncycastle:bcprov-ext-jdk15on,,,False
CVE-2015-7521,36,org.apache.hive:hive-exec:1.2.1,High,7.5,CWE-287,contains links,685.0,7928.0,Transparent,org.apache.hive:hive-exec,Transparent,T2,True
CVE-2015-7559,3,org.apache.activemq:activemq-client:5.8.0,Medium,4.0,CWE-20,contains links,534.0,9535.0,Transparent,org.apache.activemq:activemq-client,,,False
CVE-2015-7940,93,org.bouncycastle:bcprov-jdk15on:1.50,Medium,5.0,CWE-310;CWE-200,no links,82.0,1653.0,Silent,org.bouncycastle:bcprov-jdk15on,Silent,S1,True
CVE-2016-0714,5,org.apache.tomcat:tomcat-catalina:9.0.0.M1,Medium,6.5,CWE-264,contains links,603.0,16526.0,Transparent,org.apache.tomcat:tomcat-catalina,,,False
CVE-2016-0734,1,org.apache.activemq:activemq-web:5.13.1,Medium,4.3,CWE-254,contains links,363.0,9108.0,Transparent,org.apache.activemq:activemq-web,,,False
CVE-2016-0750,5,org.infinispan:infinispan-client-hotrod:8.1.0.Final,Medium,6.5,CWE-502,no links,501.0,9390.0,Silent,org.infinispan:infinispan-client-hotrod,,,False
CVE-2016-0763,4,org.apache.tomcat:tomcat-catalina:8.0.29,Medium,6.5,CWE-264,contains links,604.0,16578.0,Transparent,org.apache.tomcat:tomcat-catalina,,,False
CVE-2016-0785,4,org.apache.struts.xwork:xwork-core:2.3.16.3,Critical,9.0,CWE-20,contains links,262.0,4251.0,Transparent,org.apache.struts.xwork:xwork-core,,,False
CVE-2016-0793,8,org.wildfly:wildfly-undertow:10.0.0.Final,Medium,5.0,CWE-200,no links,1299.0,19735.0,Silent,org.wildfly:wildfly-undertow,,,False
CVE-2016-0956,1,org.apache.sling:org.apache.sling.servlets.post:2.3.0,High,7.8,CWE-200,contains links,,,Transparent,org.apache.sling:org.apache.sling.servlets.post,,,False
CVE-2016-1000031,292,commons-fileupload:commons-fileupload:1.3.1,High,7.5,CWE-284,contains links,35.0,850.0,Transparent,commons-fileupload:commons-fileupload,,,False
CVE-2016-1000338,8,org.bouncycastle:bcprov-jdk14:1.50,Medium,5.0,CWE-347,no links,305.0,2826.0,Silent,org.bouncycastle:bcprov-jdk14,,,False
CVE-2016-1000339,155,org.bouncycastle:bcprov-jdk15on:1.54,Medium,5.0,CWE-310,no links,321.0,2850.0,Silent,org.bouncycastle:bcprov-jdk15on,Silent,S1,True
CVE-2016-1000341,155,org.bouncycastle:bcprov-jdk15on:1.54,Medium,4.3,CWE-361,no links,305.0,2831.0,Silent,org.bouncycastle:bcprov-jdk15on,Silent,S1,True
CVE-2016-1000342,155,org.bouncycastle:bcprov-jdk15on:1.54,Medium,5.0,CWE-347,no links,305.0,2827.0,Silent,org.bouncycastle:bcprov-jdk15on,Silent,S1,True
CVE-2016-1000343,155,org.bouncycastle:bcprov-jdk15on:1.54,Medium,5.0,CWE-310,no links,322.0,2864.0,Silent,org.bouncycastle:bcprov-jdk15on,Silent,S1,True
CVE-2016-1000345,155,org.bouncycastle:bcprov-jdk15on:1.54,Medium,4.3,CWE-361,no links,288.0,2790.0,Silent,org.bouncycastle:bcprov-jdk15on,Silent,S1,True
CVE-2016-1000346,155,org.bouncycastle:bcprov-jdk15on:1.54,Medium,4.3,CWE-320,no links,321.0,2849.0,Silent,org.bouncycastle:bcprov-jdk15on,Silent,S1,True
CVE-2016-1000352,155,org.bouncycastle:bcprov-jdk15on:1.54,Medium,5.8,CWE-310,no links,288.0,2789.0,Silent,org.bouncycastle:bcprov-jdk15on,Silent,S1,True
CVE-2016-10006,7,org.owasp.antisamy:antisamy:1.5.3,Medium,4.3,CWE-79,no links,0.0,10.0,Silent,org.owasp.antisamy:antisamy,,,False
CVE-2016-10027,2,org.igniterealtime.smack:smack-tcp:4.1.3,Medium,4.3,CWE-362,contains links,1007.0,2900.0,Transparent,org.igniterealtime.smack:smack-tcp,,,False
CVE-2016-10750,24,com.hazelcast:hazelcast:3.6.2,Medium,6.8,CWE-502,no links,2289.0,28031.0,Silent,com.hazelcast:hazelcast,,,False
CVE-2016-1181,31,struts:struts:1.2.9,Medium,6.8,,contains links,6.0,4255.0,Transparent,struts:struts,Silent,S1,True
CVE-2016-1182,31,struts:struts:1.2.9,Medium,6.4,CWE-20,contains links,6.0,4255.0,Transparent,struts:struts,Silent,S1,True
CVE-2016-2141,2,org.jgroups:jgroups:3.2.13.Final,High,7.5,,no links,391.0,17994.0,Silent,org.jgroups:jgroups,,,False
CVE-2016-2162,4,org.apache.struts.xwork:xwork-core:2.3.16.3,Medium,4.3,CWE-79,no links,289.0,4449.0,Silent,org.apache.struts.xwork:xwork-core,,,False
CVE-2016-2173,1,org.springframework.amqp:spring-amqp:1.3.3.RELEASE,High,7.5,CWE-20,contains links,168.0,979.0,Transparent,org.springframework.amqp:spring-amqp,,,False
CVE-2016-2175,1,org.apache.pdfbox:jempbox:1.8.8,High,7.5,,contains links,263.0,5239.0,Transparent,org.apache.pdfbox:jempbox,,,False
CVE-2016-2402,23,com.squareup.okhttp3:okhttp:3.0.1,Medium,4.3,CWE-295,contains links,7885.0,2388.0,Transparent,com.squareup.okhttp3:okhttp,Transparent,T1,True
CVE-2016-2510,1,org.apache-extras.beanshell:bsh:2.0b5,Medium,6.8,CWE-19,no links,11.0,269.0,Silent,org.apache-extras.beanshell:bsh,,,False
CVE-2016-3081,10,org.apache.struts:struts2-core:2.3.16.3,Critical,9.3,CWE-77,no links,320.0,4485.0,Silent,org.apache.struts:struts2-core,,,False
CVE-2016-3082,4,org.apache.struts:struts2-core:2.3.28,Critical,10.0,CWE-20,no links,331.0,4491.0,Silent,org.apache.struts:struts2-core,,,False
CVE-2016-3083,1,org.apache.hive:hive-service:2.0.0,Medium,5.0,CWE-295,contains links,773.0,8428.0,Transparent,org.apache.hive:hive-service,,,False
CVE-2016-3086,158,org.apache.hadoop:hadoop-common:2.6.0,Medium,5.0,CWE-200,contains links,1938.0,14428.0,Transparent,org.apache.hadoop:hadoop-common,Transparent,T1,True
CVE-2016-3087,4,org.apache.struts:struts2-core:2.3.28,High,7.5,CWE-20,no links,331.0,4491.0,Silent,org.apache.struts:struts2-core,,,False
CVE-2016-3092,292,commons-fileupload:commons-fileupload:1.3.1,High,7.8,CWE-20,contains links,35.0,849.0,Transparent,commons-fileupload:commons-fileupload,,,False
CVE-2016-3093,26,ognl:ognl:2.6.9,Medium,5.0,CWE-20,contains links,26.0,239.0,Transparent,ognl:ognl,Transparent,T1,True
CVE-2016-3674,169,com.thoughtworks.xstream:xstream:1.3.1,Medium,5.0,CWE-200,no links,43.0,2289.0,Silent,com.thoughtworks.xstream:xstream,Silent,S1,True
CVE-2016-3720,14,com.fasterxml.jackson.dataformat:jackson-dataformat-xml:2.4.4,High,7.5,,contains links,136.0,584.0,Transparent,com.fasterxml.jackson.dataformat:jackson-dataformat-xml,Transparent,T1,True
CVE-2016-4000,27,org.python:jython-standalone:2.7.0,High,7.5,CWE-502,no links,40.0,7871.0,Silent,org.python:jython-standalone,Silent,S1,True
CVE-2016-4003,10,org.apache.struts:struts2-core:2.3.16.3,Medium,4.3,CWE-79,contains links,265.0,4271.0,Transparent,org.apache.struts:struts2-core,,,False
CVE-2016-4430,1,org.apache.struts.xwork:xwork-core:2.3.20,Medium,6.8,CWE-352,no links,343.0,4531.0,Silent,org.apache.struts.xwork:xwork-core,,,False
CVE-2016-4431,4,org.apache.struts.xwork:xwork-core:2.3.16.3,Medium,5.0,CWE-20,no links,343.0,4531.0,Silent,org.apache.struts.xwork:xwork-core,,,False
CVE-2016-4433,4,org.apache.struts.xwork:xwork-core:2.3.16.3,Medium,5.0,CWE-20,no links,343.0,4531.0,Silent,org.apache.struts.xwork:xwork-core,,,False
CVE-2016-4434,14,org.apache.tika:tika-parsers:1.3,Medium,6.8,CWE-611,no links,265.0,2992.0,Silent,org.apache.tika:tika-parsers,,,False
CVE-2016-4436,10,org.apache.struts:struts2-core:2.3.16.3,High,7.5,,no links,335.0,4506.0,Silent,org.apache.struts:struts2-core,,,False
CVE-2016-4437,77,org.apache.shiro:shiro-core:1.2.3,Medium,6.8,CWE-284,no links,265.0,1598.0,Silent,org.apache.shiro:shiro-core,Silent,S2,True
CVE-2016-4461,4,org.apache.struts.xwork:xwork-core:2.3.16.3,Critical,9.0,CWE-20,no links,343.0,4531.0,Silent,org.apache.struts.xwork:xwork-core,,,False
CVE-2016-4468,2,org.cloudfoundry.identity:cloudfoundry-identity-scim:2.7.4,Medium,6.5,CWE-89,no links,334.0,3815.0,Silent,org.cloudfoundry.identity:cloudfoundry-identity-scim,,,False
CVE-2016-4800,6,org.eclipse.jetty:jetty-util:9.3.8.v20160314,High,7.5,CWE-284,no links,675.0,12147.0,Silent,org.eclipse.jetty:jetty-util,,,False
CVE-2016-4970,11,io.netty:netty-all:4.1.0.Final,High,7.8,CWE-835,contains links,6268.0,7424.0,Transparent,io.netty:netty-all,,,False
CVE-2016-4977,7,org.springframework.security.oauth:spring-security-oauth2:2.0.7.RELEASE,Medium,6.5,CWE-19,no links,1109.0,1068.0,Silent,org.springframework.security.oauth:spring-security-oauth2,,,False
CVE-2016-4993,15,io.undertow:undertow-core:1.3.15.Final,Medium,4.3,CWE-93;CWE-113,contains links,1038.0,3657.0,Transparent,io.undertow:undertow-core,Silent,S1,True
CVE-2016-4999,3,org.dashbuilder:dashbuilder-dataset-sql:0.4.0.Final,High,7.5,CWE-89,no links,25.0,1097.0,Silent,org.dashbuilder:dashbuilder-dataset-sql,,,False
CVE-2016-5001,53,org.apache.hadoop:hadoop-hdfs:2.6.0,Low,2.1,CWE-200,contains links,1182.0,12654.0,Transparent,org.apache.hadoop:hadoop-hdfs,Transparent,T1,True
CVE-2016-5007,33,org.springframework.security:spring-security-config:4.0.4.RELEASE,Medium,5.0,CWE-264,contains links,1013.0,5731.0,Transparent,org.springframework.security:spring-security-config,Transparent,T1,True
CVE-2016-5018,3,org.apache.tomcat:tomcat-jasper:8.0.32,Medium,6.4,,contains links,43.0,15230.0,Transparent,org.apache.tomcat:tomcat-jasper,,,False
CVE-2016-5388,9,org.apache.tomcat:tomcat-catalina:7.0.27,Medium,5.1,CWE-284,contains links,43.0,15179.0,Transparent,org.apache.tomcat:tomcat-catalina,,,False
CVE-2016-5393,134,org.apache.hadoop:hadoop-common:2.7.2,Medium,6.5,CWE-284,no links,1812.0,14157.0,Silent,org.apache.hadoop:hadoop-common,Silent,S1,True
CVE-2016-6345,31,org.jboss.resteasy:resteasy-jaxrs:3.0.19.Final,Medium,4.0,CWE-200,no links,456.0,3290.0,Silent,org.jboss.resteasy:resteasy-jaxrs,Silent,S3,True
CVE-2016-6346,31,org.jboss.resteasy:resteasy-jaxrs:3.0.19.Final,Medium,5.0,,contains links,459.0,3296.0,Transparent,org.jboss.resteasy:resteasy-jaxrs,Transparent,T3,True
CVE-2016-6652,22,org.springframework.data:spring-data-jpa:1.7.1.RELEASE,Medium,6.8,CWE-89,contains links,594.0,784.0,Transparent,org.springframework.data:spring-data-jpa,,,False
CVE-2016-6793,5,org.apache.wicket:wicket-util:1.5.2,Medium,6.4,CWE-502,contains links,278.0,19391.0,Transparent,org.apache.wicket:wicket-util,,,False
CVE-2016-6795,6,org.apache.struts:struts2-core:2.3.20,High,7.5,CWE-22,contains links,380.0,4603.0,Transparent,org.apache.struts:struts2-core,,,False
CVE-2016-6797,4,org.apache.tomcat:tomcat-catalina:9.0.0.M9,Medium,5.0,CWE-863,contains links,882.0,17412.0,Transparent,org.apache.tomcat:tomcat-catalina,,,False
CVE-2016-6798,1,org.apache.sling:org.apache.sling.xss:1.0.6,High,7.5,CWE-611,contains links,,,Transparent,org.apache.sling:org.apache.sling.xss,,,False
CVE-2016-6801,1,org.apache.jackrabbit:jackrabbit-webdav:2.12.1,Medium,6.8,CWE-352,contains links,120.0,8167.0,Transparent,org.apache.jackrabbit:jackrabbit-webdav,,,False
CVE-2016-6802,59,org.apache.shiro:shiro-web:1.2.3,Medium,5.0,CWE-284,no links,417.0,1641.0,Silent,org.apache.shiro:shiro-web,Silent,S1,True
CVE-2016-6805,12,org.apache.ignite:ignite-core:1.6.0,Medium,4.3,CWE-611,contains links,676.0,20154.0,Transparent,org.apache.ignite:ignite-core,,,False
CVE-2016-6806,125,org.apache.wicket:wicket-core:7.0.0,Medium,6.8,CWE-352,no links,292.0,19561.0,Silent,org.apache.wicket:wicket-core,Silent,S1,True
CVE-2016-6812,62,org.apache.cxf:cxf-rt-transports-http:3.0.5,Medium,4.3,CWE-79,no links,173.0,12348.0,Silent,org.apache.cxf:cxf-rt-transports-http,,,False
CVE-2016-6816,4,org.apache.tomcat:tomcat-coyote:8.0.32,Medium,6.8,CWE-20,contains links,47.0,15306.0,Transparent,org.apache.tomcat:tomcat-coyote,,,False
CVE-2016-7051,20,com.fasterxml.jackson.dataformat:jackson-dataformat-xml:2.7.4,Medium,5.0,CWE-611;CWE-918,no links,162.0,641.0,Silent,com.fasterxml.jackson.dataformat:jackson-dataformat-xml,Silent,S1,True
CVE-2016-8629,9,org.keycloak:keycloak-services:1.8.1.Final,Medium,5.5,CWE-264,no links,675.0,8646.0,Silent,org.keycloak:keycloak-services,,,False
CVE-2016-8738,5,org.apache.struts:struts2-core:2.5.5,Medium,4.3,CWE-20,no links,433.0,4686.0,Silent,org.apache.struts:struts2-core,,,False
CVE-2016-8739,3,org.apache.cxf:cxf-rt-rs-extension-providers:3.1.7,High,7.8,CWE-611,no links,185.0,12437.0,Silent,org.apache.cxf:cxf-rt-rs-extension-providers,,,False
CVE-2016-8745,1,org.apache.tomcat:tomcat-coyote:9.0.0.M3,Medium,5.0,CWE-388,contains links,1012.0,17799.0,Transparent,org.apache.tomcat:tomcat-coyote,,,False
CVE-2016-8746,15,org.apache.ranger:ranger-plugins-common:0.6.2,Medium,4.3,CWE-426,contains links,63.0,1843.0,Transparent,org.apache.ranger:ranger-plugins-common,,,False
CVE-2016-8747,4,org.apache.tomcat:tomcat-coyote:8.5.9,Medium,5.0,CWE-200,no links,,,Silent,org.apache.tomcat:tomcat-coyote,,,False
CVE-2016-8749,2,org.apache.camel:camel-jackson:2.17.1,High,7.5,CWE-502,contains links,996.0,26144.0,Transparent,org.apache.camel:camel-jackson,,,False
CVE-2016-8751,15,org.apache.ranger:ranger-plugins-common:0.6.2,Low,3.5,CWE-79,contains links,59.0,1788.0,Transparent,org.apache.ranger:ranger-plugins-common,,,False
CVE-2016-9177,22,com.sparkjava:spark-core:2.3,Medium,5.0,CWE-22,contains links,4509.0,759.0,Transparent,com.sparkjava:spark-core,Transparent,T3,True
CVE-2016-9487,1,org.idpf:epubcheck:4.0.1,Medium,6.8,CWE-611,no links,462.0,751.0,Silent,org.idpf:epubcheck,,,False
CVE-2016-9589,44,io.undertow:undertow-core:1.4.4.Final,Medium,5.0,CWE-400,no links,1347.0,3867.0,Silent,io.undertow:undertow-core,,,False
CVE-2016-9878,86,org.springframework:spring-webmvc:3.0.5.RELEASE,Medium,5.0,CWE-22,no links,10023.0,13783.0,Silent,org.springframework:spring-webmvc,,,False
CVE-2016-9879,41,org.springframework.security:spring-security-web:4.0.4.RELEASE,Medium,5.0,CWE-417,contains links,1221.0,5883.0,Transparent,org.springframework.security:spring-security-web,Transparent,T1,True
CVE-2017-1000208,9,io.swagger:swagger-parser:1.0.28,Medium,6.8,CWE-502,contains links,126.0,857.0,Transparent,io.swagger:swagger-parser,,,False
CVE-2017-1000209,9,com.neovisionaries:nv-websocket-client:1.31,Medium,4.3,CWE-295,no links,456.0,206.0,Silent,com.neovisionaries:nv-websocket-client,,,False
CVE-2017-1000486,9,org.primefaces:primefaces:5.1,High,7.5,CWE-326,no links,300.0,5564.0,Silent,org.primefaces:primefaces,,,False
CVE-2017-1000487,248,org.codehaus.plexus:plexus-utils:3.0.8,High,7.5,CWE-78,no links,0.0,686.0,Silent,org.codehaus.plexus:plexus-utils,Silent,S1,True
CVE-2017-11467,7,com.orientechnologies:orientdb-core:2.2.17,Critical,10.0,CWE-269,no links,2728.0,17508.0,Silent,com.orientechnologies:orientdb-core,,,False
CVE-2017-12158,9,org.keycloak:keycloak-services:1.8.1.Final,Low,3.5,CWE-79,contains links,1491.0,11473.0,Transparent,org.keycloak:keycloak-services,,,False
CVE-2017-12159,9,org.keycloak:keycloak-services:1.8.1.Final,Medium,5.0,CWE-613,contains links,1503.0,11492.0,Transparent,org.keycloak:keycloak-services,,,False
CVE-2017-12160,4,org.keycloak:keycloak-services:3.2.1.Final,Medium,6.5,CWE-287,no links,1491.0,11471.0,Silent,org.keycloak:keycloak-services,,,False
CVE-2017-12165,15,io.undertow:undertow-core:1.3.15.Final,Medium,5.0,CWE-444,no links,1423.0,3953.0,Silent,io.undertow:undertow-core,,,False
CVE-2017-12196,48,io.undertow:undertow-core:1.4.18.Final,Medium,4.3,CWE-863,no links,1719.0,4215.0,Silent,io.undertow:undertow-core,Silent,S1,True
CVE-2017-12197,3,org.kohsuke:libpam4j:1.8,Medium,4.0,CWE-20,contains links,0.0,68.0,Transparent,org.kohsuke:libpam4j,,,False
CVE-2017-12611,10,org.apache.struts:struts2-core:2.3.16.3,High,7.5,CWE-20,no links,462.0,4765.0,Silent,org.apache.struts:struts2-core,,,False
CVE-2017-12616,9,org.apache.tomcat:tomcat-catalina:7.0.27,Medium,5.0,CWE-200,contains links,1422.0,18664.0,Transparent,org.apache.tomcat:tomcat-catalina,,,False
CVE-2017-12617,8,org.apache.tomcat:tomcat-catalina:8.5.20,Medium,6.8,CWE-434,contains links,1502.0,18784.0,Transparent,org.apache.tomcat:tomcat-catalina,,,False
CVE-2017-12620,5,org.apache.opennlp:opennlp-tools:1.8.1,High,7.5,CWE-611,contains links,353.0,1747.0,Transparent,org.apache.opennlp:opennlp-tools,,,False
CVE-2017-12622,1,org.apache.geode:geode-core:1.2.1,Medium,5.5,CWE-200,no links,999.0,4539.0,Silent,org.apache.geode:geode-core,,,False
CVE-2017-12623,1,org.apache.nifi:nifi-framework-core:1.2.0,Medium,4.0,CWE-611,contains links,595.0,3851.0,Transparent,org.apache.nifi:nifi-framework-core,,,False
CVE-2017-12624,2,org.apache.cxf:cxf-core:3.0.4,Medium,4.3,,no links,300.0,13490.0,Silent,org.apache.cxf:cxf-core,,,False
CVE-2017-12625,8,org.apache.hive:hive-exec:2.3.0,Medium,4.0,CWE-200,contains links,1382.0,10911.0,Transparent,org.apache.hive:hive-exec,,,False
CVE-2017-12626,117,org.apache.poi:poi:3.15,Medium,5.0,CWE-835,contains links,257.0,8605.0,Transparent,org.apache.poi:poi,,,False
CVE-2017-12629,17,org.apache.lucene:lucene-queryparser:5.5.0,High,7.5,CWE-611,contains links,1052.0,28776.0,Transparent,org.apache.lucene:lucene-queryparser,,,False
CVE-2017-12630,1,org.apache.drill.exec:drill-java-exec:1.11.0,Low,3.5,CWE-79,contains links,787.0,2723.0,Transparent,org.apache.drill.exec:drill-java-exec,,,False
CVE-2017-12645,14,com.liferay.portal:com.liferay.portal.impl:2.4.0,Medium,4.3,CWE-79,no links,905.0,215641.0,Silent,com.liferay.portal:com.liferay.portal.impl,,,False
CVE-2017-13098,2,org.bouncycastle:bctls-jdk15on:1.57,Medium,4.3,CWE-203,no links,513.0,4686.0,Silent,org.bouncycastle:bctls-jdk15on,,,False
CVE-2017-14063,32,org.asynchttpclient:async-http-client:2.0.24,Medium,5.0,CWE-20,contains links,3576.0,3707.0,Transparent,org.asynchttpclient:async-http-client,Transparent,T1,True
