CVE,upstream_GA,downstream_GA,downstream_repo,class,pattern,stage,after_disclosure,delay_fix,delay_release,delay_disclosure,delay_report
CVE-2021-39149,com.thoughtworks.xstream:xstream,org.javalite:javalite-async,javalite/activejdbc,Silent,S1,After disclosure,1,90.84152777777778,3.081400462962963,2.6631597222222223,
CVE-2021-39149,com.thoughtworks.xstream:xstream,net.ripe.rpki:rpki-commons,RIPE-NCC/rpki-commons,Silent,S1,After disclosure,1,91.6731712962963,3.9130439814814815,3.494803240740741,
CVE-2021-39149,com.thoughtworks.xstream:xstream,com.github.psi-probe:psi-probe-core,psi-probe/psi-probe,Silent,S1,After disclosure,1,88.47140046296296,0.7112731481481481,0.2930324074074074,
CVE-2021-39149,com.thoughtworks.xstream:xstream,io.quarkus:quarkus-junit5,quarkusio/quarkus,Silent,S1,After disclosure,1,89.03791666666666,1.277789351851852,0.8595486111111111,
CVE-2021-39149,com.thoughtworks.xstream:xstream,com.sangupta:jerry-core,sangupta/jerry-core,Silent,S1,After disclosure,1,90.82737268518518,3.06724537037037,2.6490046296296295,
CVE-2021-39149,com.thoughtworks.xstream:xstream,com.github.spotbugs:sonar-findbugs-plugin,spotbugs/sonar-findbugs,Silent,S1,After disclosure,1,91.1416550925926,3.381527777777778,2.963287037037037,
CVE-2021-39149,com.thoughtworks.xstream:xstream,org.wicketstuff:wicketstuff-dashboard-core,wicketstuff/core,Silent,S1,After disclosure,1,90.83532407407408,3.075196759259259,2.6569560185185184,
CVE-2021-39149,com.thoughtworks.xstream:xstream,ro.pippo:pippo-xstream,pippo-java/pippo,Silent,S1,After disclosure,1,159.55355324074074,71.79342592592593,71.37518518518519,
CVE-2021-39149,com.thoughtworks.xstream:xstream,com.swiftmq:swiftmq-client,iitsoftware/swiftmq-client,Silent,S1,After disclosure,1,90.8319212962963,3.0717939814814814,2.6535532407407407,
CVE-2021-39149,com.thoughtworks.xstream:xstream,org.powertac:common,powertac/powertac-core,Silent,S1,After disclosure,1,131.89693287037036,44.136805555555554,43.71856481481481,
CVE-2021-39149,com.thoughtworks.xstream:xstream,no.mnemonic.messaging:requestsink-jms,mnemonic-no/messaging,Silent,S1,After disclosure,1,105.54498842592592,17.784861111111113,17.36662037037037,
CVE-2021-39149,com.thoughtworks.xstream:xstream,org.smooks:smooks-core,smooks/smooks,Silent,S1,After disclosure,1,188.71425925925925,100.95413194444444,100.5358912037037,
CVE-2021-39149,com.thoughtworks.xstream:xstream,org.infinispan:infinispan-server-core,infinispan/infinispan,Silent,S1,After disclosure,1,90.92130787037036,3.1611805555555557,2.742939814814815,
CVE-2021-39149,com.thoughtworks.xstream:xstream,com.xceptance:xlt,Xceptance/XLT,Silent,S1,After disclosure,1,96.81370370370372,9.053576388888889,8.635335648148148,
CVE-2018-8012,org.apache.zookeeper:zookeeper,org.datavec:datavec-hadoop,deeplearning4j/deeplearning4j,Transparent,T3,After disclosure,1,54.90921296296296,22.954016203703706,542.3599537037037,65.45421296296297
CVE-2018-8012,org.apache.zookeeper:zookeeper,io.bddhub:detective.core,detectiveframework/detective,Transparent,T3,After disclosure,1,108.7150925925926,76.75989583333333,596.1658333333334,119.2600925925926
CVE-2018-8012,org.apache.zookeeper:zookeeper,io.fluo:fluo-accumulo,fluo-io/fluo,Transparent,T3,After disclosure,1,54.43415509259259,22.478958333333335,541.8848958333333,64.97915509259259
CVE-2018-8012,org.apache.zookeeper:zookeeper,org.blazingcache:blazingcache-core,diennea/blazingcache,Transparent,T3,After disclosure,1,285.0565393518518,253.1013425925926,772.5072800925926,295.60153935185184
CVE-2018-8012,org.apache.zookeeper:zookeeper,io.arenadata.hive:hive-jdbc,arenadata/hive,Transparent,T3,After disclosure,1,5.614756944444444,-26.340439814814815,493.0654976851851,16.159756944444446
CVE-2018-8012,org.apache.zookeeper:zookeeper,org.deeplearning4j:deeplearning4j-modelexport-solr,eclipse/deeplearning4j,Transparent,T3,After disclosure,1,872.9837384259259,841.0285416666667,1360.4344791666667,883.5287384259259
CVE-2021-38153,org.apache.kafka:kafka-clients,eu.de4a:de4a-kafka-client,de4a-wp5/de4a-commons,Transparent,T1,After disclosure,1,61.71686342592593,20.03005787037037,8.491979166666667,85.83277777777778
CVE-2021-38153,org.apache.kafka:kafka-clients,io.kcache:kcache-rocksdb,rayokota/kcache,Transparent,T1,After disclosure,1,59.24743055555555,17.560625,6.022546296296296,83.36334490740741
CVE-2021-38153,org.apache.kafka:kafka-clients,io.virtualan:virtualization,virtualansoftware/virtualan,Transparent,T1,After disclosure,1,53.38255787037037,11.695752314814817,0.1576736111111111,77.49847222222222
CVE-2021-38153,org.apache.kafka:kafka-clients,io.zeebe:zeebe-kafka-exporter,zeebe-io/zeebe-kafka-exporter,Transparent,T1,After disclosure,1,191.6594328703704,149.97262731481482,138.4345486111111,215.77534722222225
CVE-2021-38153,org.apache.kafka:kafka-clients,com.consol.citrus:citrus-kafka,citrusframework/citrus,Transparent,T1,After disclosure,1,163.89907407407406,122.21226851851851,110.6741898148148,188.0149884259259
CVE-2021-38153,org.apache.kafka:kafka-clients,io.streamthoughts:kafka-connect-filepulse-azure-storage-fs,streamthoughts/kafka-connect-file-pulse,Transparent,T1,After disclosure,1,300.11378472222225,258.4269791666667,246.88890046296297,324.22969907407406
CVE-2021-38153,org.apache.kafka:kafka-clients,de.viadee.camunda:camunda-kafka-polling-client,viadee/camunda-kafka-polling-client,Transparent,T1,After disclosure,1,144.58824074074073,102.90143518518518,91.36335648148147,168.7041550925926
CVE-2021-38153,org.apache.kafka:kafka-clients,com.networknt:kafka-consumer,networknt/light-kafka,Transparent,T1,After disclosure,1,304.8125925925926,263.125787037037,251.58770833333332,328.92850694444445
CVE-2021-38153,org.apache.kafka:kafka-clients,org.teamapps:universal-db,teamapps-org/universal-db,Transparent,T1,After disclosure,1,251.07686342592592,209.3900578703704,197.85197916666667,275.1927777777778
CVE-2021-38153,org.apache.kafka:kafka-clients,uk.co.gresearch.siembol:responding-stream,g-research/siembol,Transparent,T1,After disclosure,1,157.95185185185184,116.26504629629628,104.7269675925926,182.0677662037037
CVE-2021-38153,org.apache.kafka:kafka-clients,com.izettle:metrics-influxdb,iZettle/dropwizard-metrics-influxdb,Transparent,T1,After disclosure,1,185.8283101851852,144.14150462962962,132.60342592592593,209.94422453703703
CVE-2021-38153,org.apache.kafka:kafka-clients,io.confluent.parallelconsumer:parallel-consumer-core,confluentinc/parallel-consumer,Transparent,T1,After disclosure,1,235.81122685185184,194.1244212962963,182.5863425925926,259.9271412037037
CVE-2021-38153,org.apache.kafka:kafka-clients,io.kareldb:kareldb-core,rayokota/kareldb,Transparent,T1,After disclosure,1,60.518483796296294,18.83167824074074,7.293599537037037,84.63439814814815
CVE-2021-38153,org.apache.kafka:kafka-clients,org.apache.plc4x:plc4j-apache-kafka,apache/plc4x,Transparent,T1,After disclosure,1,145.86313657407408,104.17633101851852,92.63825231481482,169.97905092592592
CVE-2021-38153,org.apache.kafka:kafka-clients,io.annot8:annot8-components-kafka,annot8/annot8-components,Transparent,T1,After disclosure,1,88.5430787037037,46.85627314814815,35.318194444444444,112.65899305555556
CVE-2021-38153,org.apache.kafka:kafka-clients,com.github.rahulsinghai:logback-kafka-appender,rahulsinghai/logback-kafka-appender,Transparent,T1,After disclosure,1,242.1562152777778,200.46940972222225,188.9313310185185,266.2721296296296
CVE-2021-38153,org.apache.kafka:kafka-clients,com.github.charithe:kafka-junit,charithe/kafka-junit,Transparent,T1,After disclosure,1,177.6137037037037,135.92689814814815,124.38881944444444,201.72961805555556
CVE-2021-38153,org.apache.kafka:kafka-clients,no.mnemonic.messaging:documentchannel-kafka,mnemonic-no/messaging,Transparent,T1,After disclosure,1,75.50694444444444,33.82013888888889,22.282060185185184,99.6228587962963
CVE-2016-3093,ognl:ognl,org.milyn:milyn-smooks-templating,smooks/smooks,Transparent,T1,After disclosure,1,1731.8392361111112,1624.8888078703703,1345.2623611111112,1732.291226851852
CVE-2021-39153,com.thoughtworks.xstream:xstream,com.github.spotbugs:sonar-findbugs-plugin,spotbugs/sonar-findbugs,Silent,S1,After disclosure,1,91.1416550925926,3.381527777777778,2.963287037037037,
CVE-2021-39153,com.thoughtworks.xstream:xstream,org.ikasan:ikasan-builder,ikasanEIP/ikasan,Silent,S1,After disclosure,1,102.98252314814816,15.222395833333334,14.804155092592593,
CVE-2021-39153,com.thoughtworks.xstream:xstream,com.sangupta:jerry-core,sangupta/jerry-core,Silent,S1,After disclosure,1,132.8826736111111,45.1225462962963,44.70430555555556,
CVE-2021-39153,com.thoughtworks.xstream:xstream,org.patterntesting:patterntesting-rt,oboehm/PatternTesting2,Silent,S1,After disclosure,1,206.77474537037037,119.01461805555556,118.59637731481482,
CVE-2021-39153,com.thoughtworks.xstream:xstream,org.powertac:common,powertac/powertac-core,Silent,S1,After disclosure,1,131.89693287037036,44.136805555555554,43.71856481481481,
CVE-2021-39153,com.thoughtworks.xstream:xstream,net.ripe.rpki:rpki-commons,RIPE-NCC/rpki-commons,Silent,S1,After disclosure,1,91.6731712962963,3.9130439814814815,3.494803240740741,
CVE-2021-39153,com.thoughtworks.xstream:xstream,de.alpharogroup:email-tails,lightblueseas/email-tails,Silent,S1,After disclosure,1,277.79394675925926,190.03381944444445,189.6155787037037,
CVE-2021-39153,com.thoughtworks.xstream:xstream,no.mnemonic.messaging:requestsink-jms,mnemonic-no/messaging,Silent,S1,After disclosure,1,105.54498842592592,17.784861111111113,17.36662037037037,
CVE-2021-39153,com.thoughtworks.xstream:xstream,com.github.psi-probe:psi-probe-core,psi-probe/psi-probe,Silent,S1,After disclosure,1,88.47140046296296,0.7112731481481481,0.2930324074074074,
CVE-2021-39153,com.thoughtworks.xstream:xstream,org.smooks:smooks-core,smooks/smooks,Silent,S1,After disclosure,1,188.71425925925925,100.95413194444444,100.5358912037037,
CVE-2021-39153,com.thoughtworks.xstream:xstream,com.swiftmq:swiftmq-client,iitsoftware/swiftmq-client,Silent,S1,After disclosure,1,90.8319212962963,3.0717939814814814,2.6535532407407407,
CVE-2021-39153,com.thoughtworks.xstream:xstream,org.springframework.batch:spring-batch-core,spring-projects/spring-batch,Silent,S1,After disclosure,1,90.88295138888888,3.122824074074074,2.7045833333333333,
CVE-2021-39153,com.thoughtworks.xstream:xstream,org.wicketstuff:wicketstuff-dashboard-core,wicketstuff/core,Silent,S1,After disclosure,1,90.83532407407408,3.075196759259259,2.6569560185185184,
CVE-2021-39153,com.thoughtworks.xstream:xstream,io.quarkus:quarkus-junit5,quarkusio/quarkus,Silent,S1,After disclosure,1,89.03791666666666,1.277789351851852,0.8595486111111111,
CVE-2021-39153,com.thoughtworks.xstream:xstream,org.optaplanner:optaplanner-examples,kiegroup/optaplanner,Silent,S1,After disclosure,1,96.87336805555556,9.11324074074074,8.695,
CVE-2021-39153,com.thoughtworks.xstream:xstream,com.thankjava.toolkit3d:fast-toolkit3d,lazy-koala/java-toolkit,Silent,S1,After disclosure,1,250.21828703703704,162.45815972222223,162.0399189814815,
CVE-2021-39153,com.thoughtworks.xstream:xstream,com.xceptance:xlt,Xceptance/XLT,Silent,S1,After disclosure,1,96.81370370370372,9.053576388888889,8.635335648148148,
CVE-2021-39153,com.thoughtworks.xstream:xstream,org.infinispan:infinispan-server-core,infinispan/infinispan,Silent,S1,After disclosure,1,90.92130787037036,3.1611805555555557,2.742939814814815,
CVE-2021-39153,com.thoughtworks.xstream:xstream,ro.pippo:pippo-xstream,pippo-java/pippo,Silent,S1,After disclosure,1,159.55355324074074,71.79342592592593,71.37518518518519,
CVE-2021-39153,com.thoughtworks.xstream:xstream,org.javalite:javalite-async,javalite/activejdbc,Silent,S1,After disclosure,1,90.84152777777778,3.081400462962963,2.6631597222222223,
CVE-2017-9803,org.apache.solr:solr-core,org.tallison.solr:solr-5410,tballison/lucene-addons,Transparent,T1,After disclosure,1,182.83215277777776,169.81041666666667,150.6203935185185,183.0646064814815
CVE-2017-9803,org.apache.solr:solr-core,com.lucidworks.spark:spark-solr,LucidWorks/spark-solr,Transparent,T1,Safe window,0,23.23199074074074,10.21025462962963,-8.979768518518519,23.46444444444445
CVE-2021-22112,org.springframework.security:spring-security-web,org.zalando:problem-spring-web-autoconfigure,zalando/problem-spring-web,Transparent,T1,Safe window,0,3.6362847222222223,3.6222453703703703,-7.627743055555555,17.43021990740741
CVE-2021-22112,org.springframework.security:spring-security-web,com.erudika:para-server,Erudika/para,Transparent,T1,After disclosure,1,15.956030092592592,15.94199074074074,4.692002314814815,29.74996527777778
CVE-2021-22112,org.springframework.security:spring-security-web,org.pac4j:spring-security-pac4j,pac4j/spring-security-pac4j,Transparent,T1,Safe window,0,0.5700462962962963,0.5560069444444444,-10.69398148148148,14.36398148148148
CVE-2021-22112,org.springframework.security:spring-security-web,com.github.waffle:waffle-spring-security5,Waffle/waffle,Transparent,T1,After disclosure,1,88.29476851851852,88.28072916666666,77.03074074074074,102.0887037037037
CVE-2021-22112,org.springframework.security:spring-security-web,com.github.psi-probe:psi-probe-core,psi-probe/psi-probe,Transparent,T1,Safe window,0,0.496400462962963,0.4823611111111111,-10.767627314814815,14.290335648148147
CVE-2017-3166,org.apache.hadoop:hadoop-mapreduce-client-core,co.cask.wrangler:wrangler-service,hydrator/wrangler,Transparent,T1,Safe window,0,144.4777662037037,2.094537037037037,-105.95260416666666,144.86532407407407
CVE-2017-3166,org.apache.hadoop:hadoop-mapreduce-client-core,net.sansa-stack:sansa-owl-spark_2.11,SANSA-Stack/SANSA-OWL,Transparent,T1,After disclosure,1,637.9444444444445,495.56121527777776,387.5140740740741,638.3320023148148
CVE-2017-5643,org.apache.camel:camel-core,org.fcrepo.camel:fcrepo-ldpath,fcrepo-exts/fcrepo-camel-toolbox,Transparent,T1,After disclosure,1,745.4288310185185,735.970625,728.765625,748.3038194444445
CVE-2017-5643,org.apache.camel:camel-core,org.fcrepo.camel:fcrepo-camel,fcrepo-exts/fcrepo-camel,Transparent,T1,After disclosure,1,710.4723148148148,701.0141087962963,693.8091087962963,713.3473032407408
CVE-2017-5643,org.apache.camel:camel-core,com.github.oscerd:camel-cassandra,oscerd/camel-cassandra,Transparent,T1,Safe window,0,14.107280092592593,4.649074074074074,-2.555925925925926,16.98226851851852
CVE-2017-5643,org.apache.camel:camel-core,org.fcrepo.camel:fcrepo-serialization,fcrepo4-exts/fcrepo-camel-toolbox,Transparent,T1,After disclosure,1,745.4288310185185,735.970625,728.765625,748.3038194444445
CVE-2016-1000345,org.bouncycastle:bcprov-jdk15on,com.augustcellars.cose:cose-java,cose-wg/cose-java,Silent,S1,After disclosure,1,1045.2671064814815,927.1767939814816,399.8227199074074,
CVE-2016-1000345,org.bouncycastle:bcprov-jdk15on,net.anotheria:ano-util,anotheria/ano-util,Silent,S1,After disclosure,1,1812.089699074074,1693.9993865740742,1166.6453125,
CVE-2016-1000345,org.bouncycastle:bcprov-jdk15on,de.alpharogroup:crypt-core,astrapi69/mystic-crypt,Silent,S1,Safe window,0,496.9683796296296,378.8780671296296,-148.47600694444444,
CVE-2016-1000345,org.bouncycastle:bcprov-jdk15on,io.baltoro:client-lib,junaidontable/baltoro.lib,Silent,S1,After disclosure,1,1339.605462962963,1221.515150462963,694.1610763888889,
CVE-2016-1000345,org.bouncycastle:bcprov-jdk15on,org.digidoc4j:digidoc4j,open-eid/digidoc4j,Silent,S1,Safe window,0,535.8226967592593,417.7323842592593,-109.6216898148148,
CVE-2016-1000345,org.bouncycastle:bcprov-jdk15on,net.sf.openas2:openas2-server,OpenAS2/OpenAs2App,Silent,S1,After disclosure,1,646.2059953703704,528.1156828703704,0.7616087962962963,
CVE-2016-1000345,org.bouncycastle:bcprov-jdk15on,no.digipost:digipost-api-client-java,digipost/digipost-api-client-java,Silent,S1,After disclosure,1,1479.9025231481482,1361.812210648148,834.458136574074,
CVE-2016-1000345,org.bouncycastle:bcprov-jdk15on,de.taimos:dvalin-jaxrs,taimos/dvalin,Silent,S1,After disclosure,1,1971.9878819444448,1853.8975694444443,1326.5434953703705,
CVE-2016-1000345,org.bouncycastle:bcprov-jdk15on,no.digipost:certificate-validator,digipost/certificate-validator,Silent,S1,After disclosure,1,1011.7701851851853,893.6798726851852,366.3257986111111,
CVE-2016-1000345,org.bouncycastle:bcprov-jdk15on,org.smallmind:smallmind-nutsnbolts,zenbones/SmallMind,Silent,S1,After disclosure,1,969.2928703703705,851.2025578703704,323.8484837962963,
CVE-2016-1000345,org.bouncycastle:bcprov-jdk15on,io.netty:netty-example,netty/netty,Silent,S1,After disclosure,1,1588.2164236111112,1470.1261111111112,942.7720370370372,
CVE-2016-1000345,org.bouncycastle:bcprov-jdk15on,no.difi.sdp:sikker-digital-post-klient-java,difi/sikker-digital-post-klient,Silent,S1,After disclosure,1,930.0063194444444,811.9160069444445,284.56193287037036,
CVE-2016-1000345,org.bouncycastle:bcprov-jdk15on,com.cybersource:cybersource-sdk-java,CyberSource/cybersource-sdk-java,Silent,S1,After disclosure,1,921.0215046296296,802.9311921296296,275.57711805555556,
CVE-2016-6346,org.jboss.resteasy:resteasy-jaxrs,org.wildfly:wildfly-jaxrs,wildfly/wildfly,Transparent,T3,After disclosure,1,41.28420138888889,32.77984953703704,56.71842592592593,41.72273148148148
CVE-2016-6346,org.jboss.resteasy:resteasy-jaxrs,com.peterphi.std.guice:stdlib-guice-common,petergeneric/stdlib,Transparent,T3,After disclosure,1,376.21396990740743,367.7096180555555,391.64819444444447,376.6525
CVE-2016-6346,org.jboss.resteasy:resteasy-jaxrs,org.hibernate.ogm:hibernate-ogm-couchdb,hibernate/hibernate-ogm,Transparent,T3,After disclosure,1,456.0934953703704,447.58914351851854,471.5277199074074,456.53202546296296
CVE-2016-6346,org.jboss.resteasy:resteasy-jaxrs,ws.ament.hammock:rest-resteasy,hammock-project/hammock,Transparent,T3,After disclosure,1,121.62594907407409,113.12159722222222,137.0601736111111,122.06447916666669
CVE-2016-6346,org.jboss.resteasy:resteasy-jaxrs,com.alibaba:dubbo,apache/incubator-dubbo,Transparent,T3,After disclosure,1,475.8864236111111,467.3820717592593,491.32064814814817,476.3249537037037
CVE-2016-6346,org.jboss.resteasy:resteasy-jaxrs,com.voodoodyne.gstrap:gstrap,stickfigure/gstrap,Transparent,T3,After disclosure,1,118.59766203703704,110.0933101851852,134.03188657407406,119.03619212962964
CVE-2017-8028,org.springframework.ldap:spring-ldap-core,org.ikasan:ikasan-security,ikasanEIP/ikasan,Transparent,T1,After disclosure,1,529.904675925926,529.6461689814815,478.50572916666664,851.9246180555556
CVE-2017-8028,org.springframework.ldap:spring-ldap-core,org.jasig.service.persondir:person-directory-impl,Jasig/person-directory,Transparent,T1,After disclosure,1,481.74501157407406,481.4865046296296,430.3460648148149,803.7649537037037
CVE-2016-9879,org.springframework.security:spring-security-web,org.activiti:activiti-rest,Activiti/Activiti,Transparent,T1,After disclosure,1,169.28413194444445,168.9372800925926,153.66190972222222,169.03980324074075
CVE-2016-9879,org.springframework.security:spring-security-web,de.terrestris:shogun2-core,terrestris/shogun2,Transparent,T1,After disclosure,1,84.0100462962963,83.66319444444444,68.38782407407408,83.7657175925926
CVE-2016-9879,org.springframework.security:spring-security-web,org.duracloud:security,duracloud/duracloud,Transparent,T1,After disclosure,1,1807.508576388889,1807.1617245370371,1791.8863541666667,1807.2642476851852
CVE-2016-9879,org.springframework.security:spring-security-web,org.carewebframework:org.carewebframework.security.spring.core,carewebframework/carewebframework-core,Transparent,T1,After disclosure,1,74.85240740740741,74.50555555555556,59.230185185185185,74.6080787037037
CVE-2016-9879,org.springframework.security:spring-security-web,ee.telekom.workflow:workflow-web,zutnop/telekom-workflow-engine,Transparent,T1,After disclosure,1,1057.9725925925925,1057.6257407407406,1042.3503703703705,1057.728263888889
CVE-2016-9879,org.springframework.security:spring-security-web,com.erudika:para-server,Erudika/para,Transparent,T1,Safe window,0,13.588587962962963,13.241736111111113,-2.033634259259259,13.34425925925926
CVE-2016-9879,org.springframework.security:spring-security-web,ca.bc.gov.open.cpf:cpf-api-app,bcgov/cpf,Transparent,T1,After disclosure,1,744.2804513888889,743.933599537037,728.6582291666666,744.0361226851852
CVE-2016-6802,org.apache.shiro:shiro-web,org.tynamo:tapestry-security,tynamo/tapestry-security,Silent,S1,After disclosure,1,201.1364351851852,201.0770023148148,190.82181712962964,
CVE-2016-6802,org.apache.shiro:shiro-web,com.flowlogix:flowlogix-tapestry-gwt,flowlogix/flowlogix,Silent,S1,After disclosure,1,115.35324074074074,115.29380787037036,105.0386226851852,
CVE-2016-6802,org.apache.shiro:shiro-web,org.wicketstuff:wicketstuff-shiro,wicketstuff/core,Silent,S1,After disclosure,1,331.99984953703705,331.9404166666667,321.6852314814815,
CVE-2016-6802,org.apache.shiro:shiro-web,de.hu-berlin.german.korpling.annis:annis-service,korpling/ANNIS,Silent,S1,After disclosure,1,699.0011574074074,698.9417245370371,688.6865393518518,
CVE-2016-6802,org.apache.shiro:shiro-web,com.github.sogyf:goja-boot,GojaFramework/goja,Silent,S1,After disclosure,1,28.59787037037037,28.5384375,18.283252314814813,
CVE-2016-6802,org.apache.shiro:shiro-web,com.freedomotic:restapi-v3,freedomotic/freedomotic,Silent,S1,After disclosure,1,90.94340277777778,90.8839699074074,80.62878472222222,
CVE-2016-6802,org.apache.shiro:shiro-web,com.enioka.jqm:jqm-api-client-hibernate,enioka/jqm,Silent,S1,After disclosure,1,36.81440972222222,36.75497685185185,26.499791666666667,
CVE-2016-6802,org.apache.shiro:shiro-web,com.erigir:wrench-shiro-oauth,bitblit/wrench,Silent,S1,After disclosure,1,364.1531828703704,364.09375,353.8385648148148,
CVE-2016-6802,org.apache.shiro:shiro-web,io.buji:buji-pac4j,bujiio/buji-pac4j,Silent,S1,Safe window,0,3.7961342592592593,3.7367013888888887,-6.518483796296296,
CVE-2016-6802,org.apache.shiro:shiro-web,org.nutz:nutz-integration-shiro,nutzam/nutzmore,Silent,S1,After disclosure,1,13.608993055555556,13.549560185185186,3.294375,
CVE-2016-6802,org.apache.shiro:shiro-web,com.github.dblock.waffle:waffle-shiro,dblock/waffle,Silent,S1,After disclosure,1,24.387002314814815,24.32756944444445,14.07238425925926,
CVE-2020-1745,io.undertow:undertow-core,com.networknt:stateless-auth,networknt/light-spa-4j,Silent,S1,Safe window,0,21.472881944444445,15.586574074074074,-32.34965277777778,
CVE-2020-1745,io.undertow:undertow-core,xyz.gianlu.librespot:librespot-api,librespot-org/librespot-java,Silent,S1,After disclosure,1,62.43100694444445,56.544699074074074,8.608472222222222,
CVE-2020-1745,io.undertow:undertow-core,com.networknt:dump,networknt/light-4j,Silent,S1,Safe window,0,21.472604166666667,15.586296296296297,-32.34993055555555,
CVE-2020-1745,io.undertow:undertow-core,com.networknt:graphql-validator,networknt/light-graphql-4j,Silent,S1,Safe window,0,21.472708333333333,15.586400462962963,-32.349826388888886,
CVE-2020-1745,io.undertow:undertow-core,com.networknt:openapi-meta,networknt/light-rest-4j,Silent,S1,Safe window,0,21.472673611111112,15.58636574074074,-32.34986111111111,
CVE-2020-1745,io.undertow:undertow-core,com.networknt:rpc-router,networknt/light-hybrid-4j,Silent,S1,Safe window,0,21.47275462962963,15.58644675925926,-32.349780092592596,
CVE-2020-1745,io.undertow:undertow-core,io.mangoo:mangooio-core,svenkubiak/mangooio,Silent,S1,Safe window,0,7.188101851851852,1.3017939814814814,-46.63443287037037,
CVE-2020-1745,io.undertow:undertow-core,org.keycloak:keycloak-undertow-adapter,keycloak/keycloak,Silent,S1,Safe window,0,50.29456018518518,44.40825231481482,-3.527974537037037,
CVE-2020-1745,io.undertow:undertow-core,io.jooby:jooby-utow,jooby-project/jooby,Silent,S1,After disclosure,1,69.5089699074074,63.62266203703704,15.686435185185186,
CVE-2020-1745,io.undertow:undertow-core,com.networknt:session-core,networknt/light-session-4j,Silent,S1,Safe window,0,21.47283564814815,15.586527777777778,-32.349699074074074,
CVE-2020-11995,org.apache.dubbo:dubbo,com.alibaba.csp:sentinel-apache-dubbo-adapter,alibaba/Sentinel,Transparent,T1,After disclosure,1,522.6335532407408,513.3610069444444,336.0767476851852,532.4756018518518
CVE-2020-1695,org.jboss.resteasy:resteasy-jaxrs,com.peterphi.std.guice:stdlib-guice-common,petergeneric/stdlib,Silent,S1,After disclosure,1,11.071805555555557,5.13744212962963,3.709525462962963,
CVE-2020-1695,org.jboss.resteasy:resteasy-jaxrs,org.wildfly:wildfly-jaxrs,wildfly/wildfly,Silent,S1,Safe window,0,6.2026967592592595,0.2683333333333333,-1.1595833333333334,
CVE-2021-28168,org.glassfish.jersey.core:jersey-common,com.erudika:para-client,Erudika/para,Transparent,T1,After disclosure,1,51.9178125,8.573414351851852,3.4017245370370373,81.02739583333333
CVE-2016-4437,org.apache.shiro:shiro-core,com.github.jnoee:coo.core.security,jnoee/coo,Silent,S2,After disclosure,1,86.3822800925926,-101.66667824074074,55.06474537037037,
CVE-2016-4437,org.apache.shiro:shiro-core,com.flowlogix:flowlogix-tapestry,flowlogix/flowlogix,Silent,S2,After disclosure,1,241.3561574074074,53.30719907407408,210.03862268518515,
CVE-2016-4437,org.apache.shiro:shiro-core,org.crazycake:shiro-redis,alexxiyang/shiro-redis,Silent,S2,After disclosure,1,680.6627083333333,492.61375,649.3451736111111,
CVE-2016-4437,org.apache.shiro:shiro-core,org.amebastack.security:ameba-shiro,intelligentcode/ameba-shiro,Silent,S2,After disclosure,1,80.60542824074074,-107.4435300925926,49.28789351851851,
CVE-2016-4437,org.apache.shiro:shiro-core,com.stormpath.shiro:stormpath-shiro-core,stormpath/stormpath-shiro,Silent,S2,After disclosure,1,73.15138888888889,-114.89756944444444,41.83385416666667,
CVE-2016-4437,org.apache.shiro:shiro-core,de.hu-berlin.german.korpling.annis:annis-service,korpling/ANNIS,Silent,S2,After disclosure,1,825.0040740740741,636.9551157407408,793.6865393518518,
CVE-2016-4437,org.apache.shiro:shiro-core,org.smallmind:smallmind-nutsnbolts,zenbones/SmallMind,Silent,S2,After disclosure,1,1493.2302662037036,1305.1813078703703,1461.9127314814814,
CVE-2016-4437,org.apache.shiro:shiro-core,com.erigir:wrench-shiro-oauth,bitblit/wrench,Silent,S2,After disclosure,1,490.15609953703705,302.1071412037037,458.8385648148148,
CVE-2016-4437,org.apache.shiro:shiro-core,org.wicketstuff:wicketstuff-shiro,wicketstuff/core,Silent,S2,After disclosure,1,71.81741898148148,-116.23153935185184,40.49988425925926,
CVE-2016-4437,org.apache.shiro:shiro-core,io.buji:buji-pac4j-core,bujiio/buji-pac4j,Silent,S2,After disclosure,1,66.90548611111112,-121.14347222222224,35.58795138888889,
CVE-2016-4437,org.apache.shiro:shiro-core,com.github.sogyf:goja-boot,GojaFramework/goja,Silent,S2,After disclosure,1,154.60078703703704,-33.448171296296294,123.28325231481482,
CVE-2016-4437,org.apache.shiro:shiro-core,com.freedomotic:freedomotic-core,freedomotic/freedomotic,Silent,S2,After disclosure,1,216.94631944444444,28.89736111111111,185.62878472222224,
CVE-2018-1002200,org.codehaus.plexus:plexus-archiver,ro.kuberam.maven.plugins:kuberam-expath-plugin,claudius108/kuberam-expath-plugin,Transparent,T1,After disclosure,1,98.7551736111111,98.73417824074076,19.326793981481483,98.87487268518518
CVE-2018-1002200,org.codehaus.plexus:plexus-archiver,com.ea.async:ea-async-maven-plugin,electronicarts/ea-async,Transparent,T1,After disclosure,1,83.60315972222222,83.58216435185186,4.174780092592592,83.7228587962963
CVE-2018-1002200,org.codehaus.plexus:plexus-archiver,com.github.alexcojocaru:elasticsearch-maven-plugin,alexcojocaru/elasticsearch-maven-plugin,Transparent,T1,After disclosure,1,1516.0692939814817,1516.048298611111,1436.640914351852,1516.1889930555556
